station_id,taxi_zone,taxi_R_total,taxi_R_male,taxi_R_female,taxi_R_age_under_29,taxi_R_age_30_54,taxi_R_age_55_over,taxi_W_total,taxi_W_male,taxi_W_female,taxi_W_age_under_29,taxi_W_age_30_54,taxi_W_age_55_over,startCount_0,endCount_0,startCount_1,endCount_1,startCount_2,endCount_2,startCount_3,endCount_3,startCount_4,endCount_4,startCount_5,endCount_5,startCount_6,endCount_6,startCount_7,endCount_7,startCount_8,endCount_8,startCount_9,endCount_9,startCount_10,endCount_10,startCount_11,endCount_11,startCount_12,endCount_12,startCount_13,endCount_13,startCount_14,endCount_14,startCount_15,endCount_15,startCount_16,endCount_16,startCount_17,endCount_17,startCount_18,endCount_18,startCount_19,endCount_19,startCount_20,endCount_20,startCount_21,endCount_21,startCount_22,endCount_22,startCount_23,endCount_23,label,capacity,lat,lon,name,short_name
393,4,12318,6125.000000000006,6192.999999999994,3731.000000000002,6421.0,2166.0,2717,1310.0000000000011,1406.9999999999989,688.0000000000014,1505.9999999999993,522.9999999999993,182.0,410.0,112.0,223.0,55.0,121.0,21.0,74.0,18.0,37.0,88.0,32.0,388.0,74.0,1530.0,444.0,3821.0,372.0,1255.0,325.0,650.0,407.0,702.0,447.0,810.0,643.0,911.0,737.0,848.0,833.0,881.0,947.0,896.0,1137.0,984.0,1918.0,1067.0,3007.0,907.0,2315.0,612.0,1310.0,521.0,909.0,354.0,678.0,240.0,594.0,5,31,40.72299208,-73.97995466,E 5 St & Avenue C,5545.04
394,4,12318,6125.000000000006,6192.999999999994,3731.000000000002,6421.0,2166.0,2717,1310.0000000000011,1406.9999999999989,688.0000000000014,1505.9999999999993,522.9999999999993,304.0,443.0,175.0,223.0,95.0,126.0,51.0,65.0,48.0,40.0,357.0,80.0,866.0,156.0,2238.0,428.0,3073.0,589.0,1170.0,671.0,1161.0,857.0,1148.0,1013.0,1364.0,1162.0,1208.0,1238.0,1292.0,1484.0,1425.0,1799.0,1319.0,2032.0,1556.0,2954.0,1712.0,3580.0,1356.0,2292.0,1016.0,1417.0,654.0,996.0,527.0,807.0,381.0,642.0,5,32,40.72521311,-73.97768752,E 9 St & Avenue C,5616.01
396,49,18607,8760.999999999995,9846.000000000004,4308.0000000000055,11586.99999999999,2712.000000000003,9436,4639.0,4797.0,2380.000000000001,5141.0,1914.999999999998,96.0,175.0,54.0,79.0,45.0,43.0,16.0,27.0,9.0,18.0,6.0,10.0,163.0,22.0,313.0,105.0,850.0,276.0,710.0,278.0,351.0,167.0,300.0,229.0,328.0,263.0,344.0,346.0,347.0,332.0,317.0,365.0,303.0,447.0,349.0,511.0,384.0,762.0,278.0,688.0,218.0,475.0,173.0,322.0,181.0,311.0,130.0,252.0,0,25,40.680342423,-73.9557689392,Lefferts Pl & Franklin Ave,4222.02
397,97,14355,6816.999999999999,7538.000000000001,3122.999999999996,9007.999999999998,2224.0000000000045,17994,8389.999999999998,9604.000000000002,3818.000000000007,9978.99999999999,4197.000000000001,93.0,125.0,55.0,81.0,25.0,43.0,19.0,35.0,11.0,36.0,34.0,39.0,141.0,68.0,372.0,73.0,960.0,180.0,677.0,179.0,345.0,143.0,387.0,234.0,335.0,325.0,394.0,365.0,315.0,367.0,370.0,337.0,364.0,372.0,358.0,558.0,400.0,839.0,350.0,672.0,285.0,575.0,204.0,425.0,171.0,305.0,164.0,220.0,0,27,40.68415748,-73.96922273,Fulton St & Clermont Ave,4386.05
398,54,2415,1215.0000000000007,1199.9999999999993,377.00000000000114,1649.9999999999993,387.9999999999996,1133,762.9999999999999,370.00000000000017,221.99999999999957,681.0000000000006,229.99999999999991,113.0,155.0,48.0,80.0,19.0,20.0,8.0,10.0,1.0,8.0,8.0,26.0,41.0,25.0,116.0,67.0,458.0,221.0,530.0,262.0,442.0,391.0,530.0,553.0,679.0,703.0,743.0,887.0,921.0,932.0,1011.0,1023.0,940.0,1119.0,891.0,1229.0,784.0,1529.0,707.0,1163.0,612.0,852.0,591.0,524.0,480.0,387.0,266.0,257.0,0,31,40.69165183,-73.99997859999998,Atlantic Ave & Furman St,4614.04
399,49,18607,8760.999999999995,9846.000000000004,4308.0000000000055,11586.99999999999,2712.000000000003,9436,4639.0,4797.0,2380.000000000001,5141.0,1914.999999999998,55.0,107.0,33.0,63.0,29.0,30.0,19.0,21.0,15.0,10.0,70.0,3.0,45.0,8.0,137.0,68.0,674.0,163.0,571.0,267.0,391.0,219.0,366.0,231.0,339.0,252.0,366.0,293.0,298.0,236.0,323.0,263.0,329.0,253.0,313.0,323.0,426.0,347.0,358.0,379.0,237.0,282.0,194.0,204.0,135.0,179.0,87.0,147.0,0,27,40.68851534,-73.9647628,Lafayette Ave & St James Pl,4494.04
400,232,18223,8817.999999999995,9405.000000000004,4238.000000000005,10163.999999999996,3821.000000000003,8306,3427.000000000002,4878.999999999998,1775.9999999999966,4438.999999999999,2090.999999999997,45.0,122.0,40.0,78.0,39.0,79.0,33.0,25.0,11.0,22.0,29.0,12.0,114.0,49.0,463.0,421.0,1294.0,235.0,1018.0,194.0,348.0,130.0,395.0,209.0,434.0,319.0,478.0,302.0,453.0,360.0,437.0,365.0,351.0,400.0,323.0,717.0,333.0,839.0,284.0,789.0,268.0,677.0,134.0,510.0,96.0,257.0,61.0,206.0,0,15,40.71926081,-73.98178024,Pitt St & Stanton St,5406.04
401,148,11205,5654.000000000003,5550.999999999997,3383.9999999999986,6030.0,1791.0000000000016,12461,6699.999999999995,5761.000000000005,3576.0000000000014,6666.999999999999,2218.0,719.0,728.0,538.0,473.0,341.0,241.0,236.0,141.0,139.0,77.0,84.0,42.0,683.0,121.0,1831.0,679.0,3529.0,1125.0,2117.0,1209.0,1697.0,1433.0,1905.0,1686.0,2039.0,1932.0,2175.0,2241.0,2399.0,2146.0,2406.0,2315.0,2313.0,2487.0,2508.0,3642.0,2837.0,4726.0,2675.0,4055.0,2067.0,2755.0,1591.0,1884.0,1306.0,1588.0,1018.0,1231.0,1,42,40.72019576,-73.98997825,Allen St & Rivington St,5414.06
402,234,9158,4822.000000000005,4335.999999999995,2164.999999999999,5506.000000000004,1486.9999999999966,119550,61302.99999999996,58247.00000000004,35939.000000000044,66079.00000000004,17532.000000000025,343.0,314.0,187.0,144.0,97.0,70.0,61.0,51.0,37.0,30.0,80.0,161.0,499.0,2195.0,1967.0,3118.0,3428.0,7109.0,3249.0,5018.0,2979.0,3544.0,3286.0,3669.0,4454.0,4342.0,4744.0,4556.0,4876.0,4233.0,5403.0,4378.0,6024.0,4658.0,8925.0,5741.0,7114.0,5728.0,4217.0,3730.0,2478.0,2137.0,1514.0,1174.0,940.0,801.0,595.0,576.0,4,39,40.74034320000001,-73.98955109,Broadway & E 22 St,6098.07
403,79,23766,11964.000000000005,11801.999999999995,7984.999999999999,11913.000000000013,3867.999999999991,26074,12241.999999999987,13832.000000000013,6555.000000000003,14189.000000000007,5329.999999999989,677.0,573.0,385.0,317.0,259.0,196.0,200.0,99.0,120.0,43.0,135.0,70.0,378.0,248.0,1118.0,592.0,2802.0,1325.0,2620.0,1185.0,1450.0,1216.0,1186.0,1295.0,1518.0,1652.0,1714.0,1959.0,1698.0,1818.0,1770.0,2236.0,1784.0,2343.0,1874.0,3254.0,2127.0,3543.0,1912.0,2598.0,1479.0,1720.0,1351.0,1193.0,1122.0,982.0,933.0,766.0,1,31,40.72502876,-73.99069656,E 2 St & 2 Ave,5593.02
405,158,5867,3201.000000000002,2665.9999999999977,1145.9999999999984,3452.9999999999986,1268.0000000000016,14832,7900.999999999994,6931.000000000006,4130.999999999998,8269.999999999995,2430.9999999999936,604.0,398.0,426.0,230.0,253.0,107.0,202.0,77.0,145.0,27.0,200.0,52.0,936.0,332.0,1613.0,538.0,2650.0,1579.0,2655.0,2854.0,2088.0,2851.0,2347.0,2959.0,2944.0,3471.0,3256.0,3614.0,3557.0,3592.0,3586.0,3716.0,3883.0,3741.0,3974.0,4579.0,4069.0,4927.0,3221.0,3605.0,2208.0,2357.0,1554.0,1645.0,1203.0,1150.0,843.0,816.0,3,40,40.739323,-74.008119,Washington St & Gansevoort St,6039.06
406,33,12611,6248.999999999996,6362.000000000004,2151.000000000003,8125.999999999996,2334.0000000000005,15811,6591.0,9220.0,3500.0000000000077,8749.999999999996,3560.999999999997,54.0,163.0,34.0,49.0,14.0,29.0,2.0,17.0,0.0,3.0,50.0,4.0,304.0,35.0,748.0,208.0,1497.0,266.0,810.0,251.0,472.0,305.0,507.0,417.0,525.0,600.0,561.0,560.0,602.0,575.0,606.0,618.0,600.0,711.0,600.0,905.0,747.0,1361.0,570.0,1138.0,459.0,816.0,387.0,531.0,236.0,372.0,118.0,222.0,0,34,40.69512845,-73.99595065,Hicks St & Montague St,4645.09
407,33,12611,6248.999999999996,6362.000000000004,2151.000000000003,8125.999999999996,2334.0000000000005,15811,6591.0,9220.0,3500.0000000000077,8749.999999999996,3560.999999999997,45.0,68.0,13.0,24.0,8.0,26.0,2.0,8.0,5.0,0.0,8.0,1.0,26.0,35.0,149.0,56.0,224.0,178.0,265.0,108.0,145.0,93.0,199.0,133.0,217.0,131.0,247.0,174.0,200.0,214.0,333.0,250.0,298.0,263.0,266.0,300.0,286.0,395.0,284.0,252.0,195.0,159.0,196.0,116.0,102.0,101.0,67.0,84.0,2,37,40.700469,-73.991454,Henry St & Poplar St,4861.04
408,45,8186,4026.0000000000014,4159.999999999998,1821.9999999999975,4668.999999999997,1694.9999999999966,12402,5957.000000000006,6444.999999999994,1841.0000000000045,7398.000000000006,3163.000000000002,76.0,136.0,39.0,88.0,18.0,46.0,14.0,64.0,10.0,29.0,63.0,45.0,192.0,38.0,609.0,124.0,1679.0,249.0,1139.0,414.0,585.0,463.0,508.0,404.0,580.0,522.0,605.0,657.0,665.0,683.0,654.0,736.0,633.0,870.0,742.0,1743.0,667.0,1387.0,728.0,1081.0,597.0,870.0,474.0,684.0,468.0,450.0,207.0,313.0,0,23,40.71076228,-73.99400398,Market St & Cherry St,5198.04
409,17,30591,14765.000000000005,15825.999999999995,9080.000000000016,17187.999999999996,4322.999999999992,14566,6528.000000000006,8037.999999999994,3494.000000000004,8269.0,2802.999999999993,37.0,103.0,23.0,58.0,12.0,28.0,9.0,19.0,7.0,10.0,6.0,8.0,46.0,13.0,95.0,23.0,417.0,96.0,447.0,95.0,231.0,133.0,287.0,163.0,358.0,185.0,323.0,223.0,245.0,200.0,200.0,214.0,184.0,239.0,193.0,273.0,242.0,411.0,252.0,480.0,162.0,355.0,99.0,246.0,84.0,205.0,69.0,148.0,2,19,40.6906495,-73.95643107,DeKalb Ave & Skillman St,4528.05
410,148,11205,5654.000000000003,5550.999999999997,3383.9999999999986,6030.0,1791.0000000000016,12461,6699.999999999995,5761.000000000005,3576.0000000000014,6666.999999999999,2218.0,437.0,670.0,286.0,302.0,203.0,241.0,111.0,138.0,143.0,87.0,140.0,63.0,880.0,237.0,1946.0,714.0,4205.0,1130.0,1958.0,1005.0,1686.0,1485.0,1813.0,1691.0,1915.0,1948.0,2040.0,1928.0,2102.0,2120.0,2040.0,2097.0,1979.0,2606.0,2246.0,3421.0,2758.0,4582.0,2341.0,3911.0,1668.0,2458.0,1126.0,1677.0,1179.0,1364.0,652.0,991.0,1,35,40.72066442,-73.98517977,Suffolk St & Stanton St,5445.02
411,4,12318,6125.000000000006,6192.999999999994,3731.000000000002,6421.0,2166.0,2717,1310.0000000000011,1406.9999999999989,688.0000000000014,1505.9999999999993,522.9999999999993,70.0,226.0,46.0,163.0,11.0,96.0,222.0,71.0,143.0,127.0,50.0,53.0,333.0,112.0,863.0,269.0,1880.0,396.0,1227.0,350.0,759.0,424.0,773.0,517.0,896.0,730.0,793.0,618.0,775.0,846.0,934.0,1022.0,878.0,991.0,839.0,1319.0,750.0,1806.0,892.0,1518.0,751.0,1129.0,442.0,764.0,247.0,593.0,96.0,524.0,0,23,40.72228087,-73.97668709,E 6 St & Avenue D,5506.14
412,148,11205,5654.000000000003,5550.999999999997,3383.9999999999986,6030.0,1791.0000000000016,12461,6699.999999999995,5761.000000000005,3576.0000000000014,6666.999999999999,2218.0,289.0,349.0,196.0,211.0,82.0,125.0,66.0,160.0,35.0,59.0,94.0,41.0,303.0,239.0,495.0,863.0,972.0,798.0,1504.0,1070.0,1122.0,1102.0,1241.0,1293.0,1271.0,1540.0,1424.0,1494.0,1473.0,1474.0,1648.0,1623.0,1680.0,1689.0,2150.0,2255.0,2445.0,2297.0,1807.0,1733.0,1252.0,1148.0,905.0,888.0,835.0,848.0,527.0,574.0,5,29,40.71581550000001,-73.99422366,Forsyth St & Canal St,5270.07
414,66,4304,2135.0,2169.0,814.0000000000017,2855.0000000000014,635.0000000000017,10451,5817.999999999995,4633.000000000005,3116.000000000004,6102.999999999996,1231.9999999999984,89.0,81.0,41.0,33.0,20.0,18.0,2.0,16.0,4.0,11.0,6.0,19.0,30.0,56.0,117.0,182.0,291.0,1101.0,349.0,1856.0,317.0,808.0,380.0,553.0,544.0,701.0,569.0,790.0,725.0,819.0,758.0,687.0,768.0,802.0,1316.0,724.0,1590.0,760.0,979.0,580.0,509.0,333.0,324.0,250.0,264.0,209.0,174.0,143.0,0,24,40.70281858,-73.98765762,Pearl St & Anchorage Pl,4936.12
415,87,10121,5113.000000000003,5007.999999999997,3812.0000000000014,5280.000000000005,1028.9999999999957,81845,40800.99999999996,41044.00000000004,16001.99999999999,48583.00000000005,17259.999999999967,175.0,293.0,70.0,171.0,33.0,78.0,23.0,52.0,26.0,18.0,76.0,50.0,193.0,408.0,419.0,872.0,1294.0,3459.0,863.0,5237.0,636.0,2295.0,731.0,1094.0,894.0,1045.0,924.0,1054.0,904.0,960.0,1120.0,922.0,1524.0,982.0,3459.0,1154.0,3125.0,1434.0,1854.0,1416.0,1105.0,1052.0,839.0,790.0,428.0,603.0,284.0,417.0,5,42,40.7047177,-74.00926027,Pearl St & Hanover Square,4993.02
416,97,14355,6816.999999999999,7538.000000000001,3122.999999999996,9007.999999999998,2224.0000000000045,17994,8389.999999999998,9604.000000000002,3818.000000000007,9978.99999999999,4197.000000000001,78.0,125.0,48.0,56.0,21.0,39.0,8.0,20.0,13.0,7.0,43.0,14.0,206.0,30.0,669.0,171.0,904.0,270.0,559.0,304.0,425.0,214.0,475.0,259.0,351.0,289.0,368.0,299.0,360.0,327.0,321.0,404.0,415.0,438.0,444.0,722.0,533.0,1015.0,601.0,857.0,409.0,635.0,305.0,395.0,220.0,270.0,128.0,209.0,0,31,40.68753406,-73.97265183,Cumberland St & Lafayette Ave,4428.02
417,231,10429,5731.000000000003,4697.999999999998,2077.0000000000045,6453.0,1898.9999999999966,172899,81506.99999999993,91392.00000000007,30000.99999999993,103708.99999999993,39188.99999999997,222.0,352.0,105.0,146.0,55.0,87.0,40.0,61.0,122.0,80.0,161.0,603.0,1022.0,1880.0,2863.0,2615.0,6851.0,6393.0,5411.0,5437.0,2163.0,2554.0,1614.0,1835.0,2002.0,2033.0,2016.0,2003.0,2149.0,2217.0,2469.0,2395.0,3399.0,3769.0,6932.0,5899.0,5874.0,5200.0,3133.0,3107.0,1761.0,1944.0,1049.0,1266.0,775.0,874.0,493.0,515.0,3,23,40.71291224,-74.01020234,Barclay St & Church St,5216.04
418,66,4304,2135.0,2169.0,814.0000000000017,2855.0000000000014,635.0000000000017,10451,5817.999999999995,4633.000000000005,3116.000000000004,6102.999999999996,1231.9999999999984,47.0,70.0,30.0,33.0,8.0,12.0,2.0,20.0,2.0,7.0,56.0,5.0,122.0,42.0,279.0,262.0,611.0,347.0,411.0,936.0,258.0,436.0,261.0,322.0,318.0,376.0,315.0,343.0,376.0,389.0,317.0,363.0,330.0,352.0,440.0,376.0,631.0,463.0,484.0,420.0,283.0,361.0,161.0,215.0,144.0,184.0,69.0,127.0,0,23,40.70224,-73.982578,Front St & Gold St,4927.04
419,97,14355,6816.999999999999,7538.000000000001,3122.999999999996,9007.999999999998,2224.0000000000045,17994,8389.999999999998,9604.000000000002,3818.000000000007,9978.99999999999,4197.000000000001,14.0,186.0,2.0,63.0,1.0,29.0,2.0,18.0,2.0,10.0,4.0,2.0,338.0,75.0,512.0,114.0,816.0,62.0,719.0,60.0,320.0,73.0,254.0,100.0,173.0,93.0,217.0,119.0,210.0,150.0,170.0,158.0,140.0,245.0,169.0,433.0,190.0,441.0,132.0,416.0,84.0,448.0,70.0,320.0,48.0,210.0,16.0,318.0,0,23,40.69580705,-73.97355569,Carlton Ave & Park Ave,4732.04
420,49,18607,8760.999999999995,9846.000000000004,4308.0000000000055,11586.99999999999,2712.000000000003,9436,4639.0,4797.0,2380.000000000001,5141.0,1914.999999999998,52.0,89.0,35.0,46.0,13.0,31.0,5.0,37.0,2.0,30.0,14.0,3.0,266.0,6.0,382.0,70.0,949.0,171.0,708.0,129.0,295.0,182.0,338.0,201.0,353.0,253.0,372.0,241.0,347.0,267.0,352.0,318.0,307.0,313.0,266.0,628.0,293.0,650.0,259.0,568.0,217.0,468.0,144.0,296.0,138.0,218.0,80.0,146.0,0,23,40.68764484,-73.96968902,Clermont Ave & Lafayette Ave,4461.01
421,97,14355,6816.999999999999,7538.000000000001,3122.999999999996,9007.999999999998,2224.0000000000045,17994,8389.999999999998,9604.000000000002,3818.000000000007,9978.99999999999,4197.000000000001,13.0,124.0,24.0,96.0,7.0,47.0,1.0,18.0,1.0,7.0,67.0,9.0,262.0,23.0,501.0,169.0,805.0,55.0,426.0,88.0,315.0,80.0,222.0,96.0,268.0,154.0,222.0,166.0,241.0,146.0,179.0,196.0,212.0,205.0,195.0,416.0,250.0,524.0,200.0,586.0,113.0,365.0,85.0,283.0,54.0,236.0,28.0,210.0,0,19,40.69573398,-73.97129668,Clermont Ave & Park Ave,4692.01
422,143,14627,7045.000000000001,7581.999999999999,2555.0000000000064,8790.0,3282.000000000007,8092,3996.0000000000023,4095.999999999997,2211.9999999999995,4169.999999999998,1710.0000000000027,116.0,215.0,64.0,104.0,29.0,54.0,18.0,53.0,18.0,52.0,222.0,260.0,1120.0,1138.0,1941.0,776.0,2000.0,659.0,1058.0,788.0,734.0,554.0,894.0,591.0,985.0,724.0,901.0,813.0,1005.0,871.0,1121.0,901.0,1087.0,1102.0,1372.0,1832.0,1503.0,2433.0,1373.0,2035.0,975.0,1475.0,780.0,912.0,522.0,711.0,271.0,340.0,5,55,40.770513,-73.988038,W 59 St & 10 Ave,7023.04
423,48,19968,11208.000000000002,8759.999999999998,4829.999999999994,10971.00000000001,4166.9999999999945,40945,21464.000000000004,19481.0,9547.999999999982,23515.999999999985,7880.999999999992,237.0,268.0,142.0,131.0,70.0,60.0,40.0,57.0,35.0,22.0,89.0,22.0,240.0,144.0,637.0,223.0,879.0,685.0,790.0,626.0,654.0,576.0,761.0,637.0,917.0,888.0,1029.0,921.0,1037.0,869.0,1036.0,1023.0,1184.0,1178.0,1805.0,1845.0,1916.0,1966.0,1443.0,1678.0,1053.0,1194.0,820.0,795.0,609.0,619.0,485.0,387.0,5,27,40.76584941,-73.98690506,W 54 St & 9 Ave,6920.03
426,13,7401,3936.999999999997,3464.000000000004,1205.0000000000025,4992.999999999998,1203.0,21540,13027.999999999998,8512.000000000002,4678.000000000006,14047.000000000007,2815.000000000004,413.0,480.0,184.0,254.0,83.0,127.0,58.0,55.0,39.0,44.0,153.0,341.0,1249.0,2114.0,2440.0,3930.0,4367.0,6305.0,3488.0,3861.0,3040.0,2935.0,3682.0,3760.0,4358.0,4748.0,4669.0,4818.0,5338.0,5491.0,5818.0,5566.0,6157.0,6206.0,9116.0,7585.0,9287.0,8137.0,6366.0,6288.0,4131.0,3900.0,2349.0,2347.0,1456.0,1516.0,820.0,956.0,4,29,40.71754834,-74.01322069,West St & Chambers St,5329.03
427,12,187,95.00000000000007,91.99999999999993,51.00000000000005,85.99999999999996,49.99999999999999,1116,665.0000000000002,450.99999999999983,150.00000000000043,741.0000000000001,224.99999999999955,64.0,69.0,31.0,47.0,36.0,24.0,19.0,49.0,7.0,18.0,44.0,22.0,176.0,147.0,668.0,1239.0,825.0,3141.0,459.0,3357.0,484.0,814.0,858.0,875.0,1160.0,1047.0,1287.0,1145.0,1448.0,1219.0,1722.0,1380.0,1964.0,1466.0,3785.0,1652.0,2955.0,1289.0,1442.0,755.0,672.0,459.0,310.0,290.0,185.0,188.0,95.0,114.0,5,47,40.701907,-74.013942,Bus Slip & State St,4889.06
432,79,23766,11964.000000000005,11801.999999999995,7984.999999999999,11913.000000000013,3867.999999999991,26074,12241.999999999987,13832.000000000013,6555.000000000003,14189.000000000007,5329.999999999989,714.0,1140.0,485.0,640.0,296.0,382.0,188.0,240.0,96.0,149.0,340.0,65.0,1099.0,113.0,2676.0,354.0,8174.0,722.0,4949.0,738.0,4127.0,931.0,3058.0,1258.0,2631.0,1680.0,2377.0,1923.0,2296.0,2017.0,2303.0,2364.0,2131.0,2622.0,2333.0,3764.0,2550.0,5306.0,2261.0,7826.0,1678.0,6382.0,1450.0,4556.0,1169.0,3146.0,954.0,1876.0,1,31,40.72621788,-73.98379855,E 7 St & Avenue A,5626.07
435,90,12091,6444.999999999997,5646.000000000003,2793.000000000004,7238.000000000003,2060.0000000000045,29333,15401.999999999995,13931.000000000005,7595.999999999985,16534.99999999999,5201.999999999997,430.0,345.0,279.0,203.0,163.0,135.0,80.0,69.0,49.0,198.0,168.0,663.0,935.0,1347.0,1998.0,2630.0,4809.0,8163.0,5462.0,8175.0,4078.0,4996.0,4585.0,4596.0,5537.0,5298.0,5510.0,5417.0,5935.0,5633.0,5889.0,5475.0,6664.0,6207.0,9752.0,7394.0,10024.0,7560.0,6128.0,5450.0,4139.0,3780.0,2635.0,2339.0,1180.0,1044.0,720.0,750.0,4,47,40.74173969,-73.99415556,W 21 St & 6 Ave,6140.05
436,49,18607,8760.999999999995,9846.000000000004,4308.0000000000055,11586.99999999999,2712.000000000003,9436,4639.0,4797.0,2380.000000000001,5141.0,1914.999999999998,38.0,87.0,19.0,52.0,14.0,19.0,7.0,15.0,4.0,10.0,21.0,6.0,43.0,8.0,101.0,33.0,439.0,41.0,316.0,35.0,143.0,49.0,205.0,78.0,184.0,99.0,194.0,104.0,164.0,137.0,144.0,132.0,134.0,111.0,124.0,187.0,172.0,298.0,142.0,292.0,125.0,265.0,93.0,223.0,80.0,192.0,49.0,119.0,2,27,40.68216564,-73.95399026,Hancock St & Bedford Ave,4255.05
437,17,30591,14765.000000000005,15825.999999999995,9080.000000000016,17187.999999999996,4322.999999999992,14566,6528.000000000006,8037.999999999994,3494.000000000004,8269.0,2802.999999999993,111.0,175.0,76.0,124.0,55.0,54.0,41.0,42.0,20.0,20.0,18.0,41.0,41.0,118.0,188.0,201.0,462.0,543.0,424.0,437.0,293.0,304.0,321.0,238.0,317.0,245.0,349.0,313.0,291.0,315.0,356.0,267.0,349.0,279.0,441.0,362.0,582.0,471.0,539.0,475.0,421.0,433.0,336.0,308.0,277.0,299.0,129.0,259.0,0,24,40.6809833854,-73.9500479759,Macon St & Nostrand Ave,4214.03
438,79,23766,11964.000000000005,11801.999999999995,7984.999999999999,11913.000000000013,3867.999999999991,26074,12241.999999999987,13832.000000000013,6555.000000000003,14189.000000000007,5329.999999999989,624.0,815.0,394.0,406.0,197.0,248.0,147.0,164.0,130.0,89.0,574.0,79.0,796.0,129.0,2089.0,293.0,2414.0,497.0,1208.0,859.0,1392.0,1076.0,1534.0,1335.0,1871.0,1769.0,1999.0,2075.0,2029.0,2034.0,2095.0,2088.0,1940.0,2426.0,2141.0,3679.0,2378.0,4133.0,2157.0,3089.0,1701.0,2147.0,1376.0,1608.0,1393.0,1398.0,963.0,1055.0,1,23,40.72779126,-73.98564945,St Marks Pl & 1 Ave,5626.13
439,79,23766,11964.000000000005,11801.999999999995,7984.999999999999,11913.000000000013,3867.999999999991,26074,12241.999999999987,13832.000000000013,6555.000000000003,14189.000000000007,5329.999999999989,746.0,866.0,444.0,420.0,314.0,244.0,200.0,112.0,153.0,93.0,191.0,132.0,649.0,318.0,1765.0,621.0,3808.0,936.0,2485.0,1208.0,1525.0,1298.0,1491.0,1429.0,1766.0,1947.0,1900.0,2188.0,1897.0,2044.0,1946.0,2248.0,2030.0,2731.0,2295.0,4098.0,2482.0,4634.0,2139.0,3324.0,1710.0,2010.0,1565.0,1552.0,1292.0,1362.0,1025.0,1050.0,1,39,40.7262807,-73.98978041,E 4 St & 2 Ave,5593.04
440,233,9600,4771.000000000005,4828.999999999995,2850.0,5011.000000000005,1738.999999999997,42274,21103.999999999996,21170.000000000007,8851.00000000001,25585.0,7837.999999999989,152.0,209.0,98.0,117.0,26.0,30.0,29.0,23.0,13.0,26.0,44.0,198.0,268.0,1266.0,788.0,2975.0,1661.0,3387.0,1584.0,2043.0,1027.0,1022.0,1113.0,935.0,1609.0,1309.0,1625.0,1410.0,1766.0,1222.0,1843.0,1346.0,2944.0,1344.0,3317.0,1645.0,1853.0,1582.0,1055.0,1136.0,704.0,693.0,424.0,455.0,383.0,327.0,297.0,284.0,5,32,40.75255434,-73.97282625,E 45 St & 3 Ave,6464.08
441,229,13270,6576.999999999995,6693.000000000005,3083.0000000000005,6924.999999999995,3262.000000000004,25954,12427.999999999995,13526.000000000005,5701.99999999999,14645.000000000005,5607.000000000005,260.0,317.0,131.0,187.0,78.0,84.0,44.0,41.0,33.0,22.0,94.0,26.0,427.0,241.0,621.0,332.0,1185.0,1335.0,1408.0,1628.0,836.0,1028.0,922.0,932.0,983.0,1241.0,1052.0,1108.0,1001.0,942.0,969.0,942.0,1105.0,1365.0,1899.0,2158.0,2709.0,1933.0,1802.0,1609.0,1142.0,1216.0,933.0,913.0,669.0,706.0,485.0,497.0,5,35,40.756014,-73.967416,E 52 St & 2 Ave,6575.06
442,186,2485,1377.000000000001,1107.9999999999989,542.9999999999992,1445.000000000001,497.0,66990,35375.00000000003,31614.99999999997,15437.000000000016,38124.99999999998,13428.000000000005,303.0,315.0,179.0,197.0,143.0,126.0,75.0,73.0,29.0,55.0,173.0,106.0,546.0,607.0,1281.0,1762.0,3931.0,4796.0,4407.0,6404.0,2789.0,3843.0,2638.0,2556.0,2947.0,2866.0,3083.0,2949.0,2865.0,2767.0,3012.0,2739.0,3358.0,2922.0,4819.0,3674.0,5354.0,3773.0,2811.0,2384.0,1682.0,1363.0,1035.0,786.0,690.0,638.0,489.0,429.0,3,51,40.746647,-73.993915,W 27 St & 7 Ave,6247.06
443,256,15990,8043.000000000001,7946.999999999999,4974.000000000008,8929.000000000002,2086.9999999999927,20419,8599.00000000001,11819.99999999999,4840.99999999999,11313.000000000005,4265.0000000000055,20.0,50.0,16.0,27.0,6.0,11.0,8.0,11.0,3.0,1.0,11.0,0.0,32.0,5.0,80.0,20.0,247.0,46.0,242.0,54.0,210.0,72.0,174.0,114.0,212.0,173.0,206.0,175.0,202.0,192.0,189.0,195.0,170.0,205.0,182.0,145.0,128.0,179.0,147.0,221.0,89.0,216.0,40.0,153.0,63.0,131.0,44.0,102.0,2,23,40.70853074,-73.96408963,Bedford Ave & S 9 St,5093.01
446,90,12091,6444.999999999997,5646.000000000003,2793.000000000004,7238.000000000003,2060.0000000000045,29333,15401.999999999995,13931.000000000005,7595.999999999985,16534.99999999999,5201.999999999997,414.0,439.0,205.0,267.0,153.0,156.0,59.0,106.0,37.0,55.0,301.0,154.0,917.0,793.0,1254.0,1262.0,2705.0,2545.0,3195.0,3640.0,2445.0,3213.0,2518.0,2638.0,2967.0,2989.0,3126.0,3091.0,3143.0,3204.0,3096.0,3298.0,3385.0,3593.0,4796.0,5261.0,6310.0,5377.0,4403.0,4090.0,3042.0,2758.0,2214.0,1983.0,1578.0,1565.0,820.0,708.0,3,39,40.74487634,-73.99529885,W 24 St & 7 Ave,6257.03
