CensusTract,County,Borough,Income,IncomePerCap,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
36047044300,Kings,Brooklyn,56657.0,22393.0,11.0,1.1,72.6,10.5,2.3,2.6,38.5,3048,85.0,8.5,5.9,0.7,7.7
36047044400,Kings,Brooklyn,44896.0,25254.0,38.4,4.8,38.7,11.4,3.0,3.7,37.1,1304,80.6,13.6,5.8,0.0,8.9
36047044500,Kings,Brooklyn,42894.0,20476.0,10.2,2.8,67.7,7.9,5.0,6.5,42.5,2506,83.8,7.3,8.9,0.0,7.3
36047044600,Kings,Brooklyn,47031.0,25091.0,22.4,7.7,61.5,4.6,2.6,1.2,45.7,915,84.9,10.4,4.7,0.0,11.8
36047044700,Kings,Brooklyn,50114.0,25196.0,5.1,2.7,78.7,5.9,4.1,3.6,38.8,1187,83.7,9.0,7.2,0.0,13.2
36047044800,Kings,Brooklyn,52083.0,33090.0,30.9,6.0,46.7,13.2,0.6,2.6,35.5,849,76.1,15.2,8.7,0.0,8.9
36047044900,Kings,Brooklyn,33831.0,16235.0,13.8,1.1,65.7,13.2,3.6,2.5,38.2,1300,77.3,16.4,6.3,0.0,13.9
36047045000,Kings,Brooklyn,29659.0,25407.0,33.6,7.2,33.6,20.4,0.0,5.3,31.5,156,76.3,19.2,4.5,0.0,1.9
36047045200,Kings,Brooklyn,67431.0,32085.0,28.0,11.2,32.8,19.7,1.2,7.1,32.2,932,85.9,9.8,4.3,0.0,3.1
36047045300,Kings,Brooklyn,55536.0,23660.0,3.0,4.5,70.6,6.3,8.9,6.8,37.2,1152,88.2,3.0,8.8,0.0,18.6
36047045400,Kings,Brooklyn,47188.0,24779.0,27.7,1.0,50.9,13.5,5.2,1.6,33.8,710,84.5,6.5,9.0,0.0,8.6
36047045600,Kings,Brooklyn,35385.0,23039.0,28.1,4.9,56.9,7.1,1.2,1.7,40.9,931,82.3,11.7,6.0,0.0,8.5
36047045800,Kings,Brooklyn,60250.0,39810.0,26.4,13.5,52.5,2.0,3.5,2.2,42.6,613,74.9,13.4,11.7,0.0,7.3
36047046000,Kings,Brooklyn,45938.0,21113.0,32.3,9.4,37.2,18.0,0.7,2.4,35.8,1556,75.1,16.9,8.0,0.0,9.0
36047046201,Kings,Brooklyn,36765.0,20838.0,20.6,5.4,54.5,15.6,1.5,2.5,38.1,960,85.2,8.2,6.6,0.0,12.2
36047046202,Kings,Brooklyn,56818.0,24824.0,24.3,2.9,41.5,20.0,2.4,8.9,32.5,843,83.6,5.9,10.4,0.0,4.1
36047046400,Kings,Brooklyn,43889.0,15294.0,30.2,11.0,32.4,21.2,0.0,5.2,38.1,818,87.2,6.4,6.5,0.0,5.1
36047046800,Kings,Brooklyn,34063.0,12635.0,34.7,9.4,31.9,19.2,0.0,4.8,30.2,609,87.7,11.5,0.8,0.0,7.9
36047047000,Kings,Brooklyn,46696.0,18640.0,33.4,14.3,26.7,20.4,1.6,3.5,29.0,768,89.6,8.1,2.3,0.0,5.0
36047047200,Kings,Brooklyn,51159.0,19321.0,23.9,7.6,22.0,34.6,0.0,11.8,30.3,886,86.1,2.5,9.0,2.4,5.1
36047047400,Kings,Brooklyn,52125.0,25313.0,28.8,5.0,23.0,34.3,0.5,8.3,27.0,1052,87.3,9.0,3.7,0.0,3.8
36047047600,Kings,Brooklyn,45588.0,15390.0,31.7,5.8,24.0,34.6,0.0,3.9,27.3,1248,87.5,7.0,5.5,0.0,9.5
36047047700,Kings,Brooklyn,86932.0,51153.0,13.3,1.4,64.3,5.9,4.2,10.9,34.0,2888,83.2,3.8,13.0,0.0,2.3
36047047800,Kings,Brooklyn,31708.0,16873.0,13.5,5.6,47.1,25.0,7.4,1.4,32.7,1430,93.4,4.7,2.0,0.0,8.8
36047048000,Kings,Brooklyn,30968.0,14784.0,26.7,12.0,32.9,22.4,5.0,1.0,37.0,1208,84.4,9.3,6.3,0.0,9.8
36047048100,Kings,Brooklyn,72717.0,34720.0,15.6,4.8,66.6,4.9,3.0,5.1,33.5,1690,81.4,6.7,11.9,0.0,10.2
36047048200,Kings,Brooklyn,31992.0,15411.0,26.6,2.5,48.4,14.3,3.8,4.5,41.9,2166,81.5,12.2,5.9,0.4,10.2
36047048400,Kings,Brooklyn,40724.0,15278.0,30.6,4.2,43.8,16.4,2.8,2.2,34.9,2289,82.7,12.1,5.1,0.0,4.1
36047048500,Kings,Brooklyn,85924.0,32718.0,7.5,0.0,68.5,9.6,9.9,4.6,34.4,2155,83.2,8.0,8.7,0.0,6.4
36047048600,Kings,Brooklyn,44489.0,16666.0,17.8,1.2,61.5,9.1,6.4,4.0,39.2,1487,80.1,10.9,8.3,0.7,4.1
36047048800,Kings,Brooklyn,52000.0,24861.0,13.3,3.7,66.5,11.0,1.5,4.0,41.5,1688,80.0,13.6,6.4,0.0,7.4
36047048900,Kings,Brooklyn,19518.0,11403.0,11.6,0.9,81.3,6.2,0.0,0.0,41.2,1054,75.1,22.8,2.1,0.0,21.2
36047049000,Kings,Brooklyn,35642.0,22161.0,18.6,8.0,61.9,5.1,0.8,5.6,40.4,2746,78.6,13.0,8.5,0.0,9.4
36047049100,Kings,Brooklyn,32813.0,20690.0,10.9,5.5,77.7,4.9,0.0,1.0,39.0,2606,89.1,8.1,2.8,0.0,7.8
36047049200,Kings,Brooklyn,46146.0,18859.0,19.1,7.2,50.0,3.5,7.6,12.5,39.0,1302,78.0,9.4,12.7,0.0,10.5
36047049300,Kings,Brooklyn,30613.0,22531.0,9.0,1.8,69.0,8.5,6.2,5.5,35.2,3582,76.2,13.8,10.0,0.0,10.8
36047049400,Kings,Brooklyn,47397.0,25848.0,21.9,1.5,62.4,1.5,10.0,2.8,41.0,2520,76.5,13.1,10.5,0.0,8.6
36047049500,Kings,Brooklyn,73913.0,44010.0,5.4,2.8,76.8,8.3,1.0,5.8,31.6,1764,86.1,4.9,8.5,0.6,5.6
36047049600,Kings,Brooklyn,57477.0,25117.0,16.1,4.1,68.9,6.9,1.5,2.5,47.6,1853,76.1,15.1,8.4,0.4,7.8
36047049700,Kings,Brooklyn,79934.0,61600.0,7.2,1.4,69.7,3.2,4.2,14.4,30.0,2106,73.5,7.5,19.0,0.0,5.3
36047049800,Kings,Brooklyn,67907.0,28692.0,20.9,2.3,67.3,4.3,1.6,3.6,43.1,2251,76.5,12.2,9.7,1.6,6.3
36047049900,Kings,Brooklyn,70031.0,43567.0,10.8,2.5,62.9,13.2,5.1,5.5,36.0,1075,84.6,4.9,10.5,0.0,10.4
36047050000,Kings,Brooklyn,78313.0,37034.0,9.6,3.3,78.3,1.1,1.8,6.0,44.4,1825,74.6,16.6,8.8,0.0,5.3
36047050100,Kings,Brooklyn,73919.0,44306.0,10.7,1.8,65.0,12.1,5.6,4.7,30.6,1990,90.8,4.7,4.5,0.0,6.0
36047050202,Kings,Brooklyn,73081.0,58989.0,10.8,1.9,70.3,3.8,6.6,6.5,43.4,1352,75.2,13.5,11.2,0.0,2.1
36047050300,Kings,Brooklyn,69712.0,42986.0,9.5,1.5,79.3,2.7,2.8,4.2,31.3,1580,88.2,6.8,5.0,0.0,5.7
36047050400,Kings,Brooklyn,86771.0,46356.0,15.1,2.6,69.6,3.9,3.2,5.6,42.0,2829,77.3,13.4,9.3,0.0,5.9
36047050500,Kings,Brooklyn,30216.0,21002.0,10.4,1.7,74.8,6.5,2.8,3.8,36.7,2063,84.0,10.6,5.5,0.0,12.6
36047050600,Kings,Brooklyn,48583.0,20528.0,17.4,3.1,71.9,1.3,3.9,2.3,43.8,2646,75.1,11.8,13.2,0.0,9.0
36047050700,Kings,Brooklyn,30625.0,10017.0,7.4,7.3,31.2,45.3,5.1,3.6,26.2,640,89.8,10.2,0.0,0.0,11.6
36047050801,Kings,Brooklyn,40417.0,17967.0,10.0,1.2,81.4,2.6,1.5,3.3,44.4,1904,86.8,8.0,5.3,0.0,15.4
36047050803,Kings,Brooklyn,38807.0,20180.0,11.6,0.3,76.6,1.4,3.6,6.5,39.5,1027,85.9,5.8,8.3,0.0,13.2
36047050804,Kings,Brooklyn,50440.0,25129.0,8.7,1.3,80.2,4.0,2.0,3.7,41.1,3373,75.7,13.5,10.8,0.0,9.9
36047050900,Kings,Brooklyn,32762.0,10644.0,15.7,9.9,25.2,41.4,0.7,7.1,26.3,882,92.2,5.1,2.7,0.0,3.8
36047051001,Kings,Brooklyn,44332.0,21959.0,6.1,2.4,77.0,6.4,2.2,5.9,45.1,2322,75.2,19.3,5.6,0.0,13.4
36047051002,Kings,Brooklyn,45982.0,20049.0,7.4,2.5,83.4,1.7,2.2,2.8,49.1,2408,75.5,15.7,8.8,0.0,12.3
36047051100,Kings,Brooklyn,31047.0,26421.0,7.9,0.0,80.1,5.3,4.2,2.6,40.8,1963,85.5,8.0,6.5,0.0,8.4
36047051200,Kings,Brooklyn,36661.0,22405.0,6.8,0.5,83.8,1.7,3.4,3.7,47.7,2987,76.9,17.2,5.9,0.0,9.2
36047051300,Kings,Brooklyn,66951.0,38738.0,7.7,0.0,70.5,11.9,1.3,8.6,33.6,3068,81.4,9.6,9.1,0.0,5.0
36047051400,Kings,Brooklyn,45685.0,25384.0,17.3,5.8,60.8,7.0,5.8,3.4,40.4,3712,76.3,17.6,6.1,0.0,10.9
36047051500,Kings,Brooklyn,96146.0,69754.0,7.5,1.5,67.6,8.2,3.7,11.5,35.5,986,88.1,3.9,8.0,0.0,3.4
36047051601,Kings,Brooklyn,34241.0,17056.0,21.2,2.2,72.6,0.6,2.6,0.8,43.2,2391,84.9,11.0,4.1,0.0,10.1
36047051602,Kings,Brooklyn,38813.0,16822.0,18.1,4.4,62.5,8.4,0.0,6.5,43.7,1653,80.0,16.4,3.6,0.0,8.8
36047051700,Kings,Brooklyn,100814.0,70115.0,5.3,2.2,76.1,10.1,2.1,4.3,29.6,1488,86.3,2.5,11.2,0.0,4.9
36047051800,Kings,Brooklyn,69856.0,39077.0,17.8,3.4,67.9,5.2,0.3,5.4,42.4,1791,77.0,17.2,5.8,0.0,9.4
36047051900,Kings,Brooklyn,87087.0,62145.0,3.8,1.1,76.1,4.9,5.3,8.8,31.6,3195,87.0,4.9,8.1,0.0,5.3
36047052000,Kings,Brooklyn,47130.0,24920.0,11.9,1.6,70.2,9.0,2.6,4.6,41.9,2013,75.6,12.5,11.9,0.0,8.7
36047052300,Kings,Brooklyn,43076.0,28717.0,4.9,0.5,76.0,9.0,3.6,5.9,33.2,3285,81.4,7.9,10.7,0.0,4.3
36047052500,Kings,Brooklyn,20993.0,16314.0,12.8,3.0,51.0,24.5,2.4,6.2,27.5,1178,86.2,7.5,6.3,0.0,3.8
36047052600,Kings,Brooklyn,60159.0,27605.0,8.8,3.4,74.8,4.4,3.8,4.8,44.2,2474,77.4,13.7,8.9,0.0,8.0
36047052700,Kings,Brooklyn,32022.0,20287.0,5.2,2.1,70.2,11.3,5.2,5.9,32.4,3120,83.3,8.8,7.9,0.0,14.1
36047052800,Kings,Brooklyn,88068.0,43165.0,26.7,4.2,58.6,1.7,2.6,6.2,48.4,842,77.6,12.5,10.0,0.0,3.4
36047052900,Kings,Brooklyn,31962.0,11549.0,16.0,8.3,25.8,46.9,1.0,2.1,21.9,1120,89.7,3.3,7.0,0.0,3.9
36047053000,Kings,Brooklyn,37273.0,19752.0,20.2,6.9,56.7,11.8,1.8,2.7,38.2,1549,84.2,11.7,4.1,0.0,10.3
36047053100,Kings,Brooklyn,33945.0,13155.0,15.2,6.9,23.1,49.0,0.8,5.0,22.7,2215,90.6,4.0,5.0,0.5,1.6
36047053200,Kings,Brooklyn,49395.0,30739.0,32.6,2.2,52.6,9.2,0.0,3.4,42.5,923,79.6,15.3,5.1,0.0,12.6
36047053300,Kings,Brooklyn,20931.0,9899.0,9.2,8.2,15.1,56.7,0.5,10.2,21.0,1667,91.4,2.1,5.4,1.1,0.5
36047053400,Kings,Brooklyn,31004.0,18955.0,19.2,4.7,56.6,11.3,3.2,5.1,33.8,1386,80.7,13.0,6.3,0.0,12.6
36047053500,Kings,Brooklyn,20044.0,7783.0,15.2,2.8,13.7,60.1,3.1,5.1,18.6,1253,90.7,4.2,5.1,0.0,5.1
36047053700,Kings,Brooklyn,26346.0,9026.0,16.3,9.6,19.3,54.1,0.0,0.6,20.8,839,93.9,4.6,1.4,0.0,1.5
36047053800,Kings,Brooklyn,27192.0,19985.0,39.4,6.9,36.8,11.3,0.0,5.5,37.3,1913,78.6,6.9,14.5,0.0,8.9
36047053900,Kings,Brooklyn,19602.0,11949.0,21.0,5.5,30.0,35.9,0.3,7.4,25.1,781,85.9,4.7,5.9,3.5,8.7
36047054200,Kings,Brooklyn,39468.0,20891.0,18.3,9.0,56.6,12.7,1.0,2.3,37.9,1801,82.9,12.9,4.2,0.0,11.0
36047054300,Kings,Brooklyn,92500.0,54282.0,16.8,0.0,46.0,4.0,8.0,25.2,39.0,278,85.3,9.7,5.0,0.0,10.3
36047054400,Kings,Brooklyn,44453.0,36558.0,30.2,8.1,35.8,21.4,3.5,1.0,31.5,1269,78.4,9.3,12.3,0.0,6.5
36047054500,Kings,Brooklyn,16638.0,12778.0,16.9,10.1,26.2,41.6,2.0,3.1,27.5,1720,92.8,5.1,2.1,0.0,8.9
36047054600,Kings,Brooklyn,31868.0,26605.0,26.1,9.5,47.5,16.0,0.0,0.9,40.5,1818,82.5,13.6,3.9,0.0,8.8
36047054700,Kings,Brooklyn,39773.0,21313.0,10.1,4.7,47.6,18.8,9.6,9.2,34.2,2125,84.1,5.2,10.7,0.0,6.7
36047054800,Kings,Brooklyn,58906.0,34281.0,29.0,10.2,35.3,19.5,2.8,3.3,38.6,874,79.4,9.0,11.6,0.0,7.4
36047054900,Kings,Brooklyn,68043.0,45763.0,8.3,4.0,51.3,17.1,6.1,13.1,31.1,2002,84.4,4.4,11.2,0.0,6.3
36047055000,Kings,Brooklyn,42993.0,24734.0,18.8,5.6,55.8,10.0,2.5,7.3,43.4,1633,86.8,8.8,4.5,0.0,5.3
36047055100,Kings,Brooklyn,63613.0,33496.0,11.4,1.4,64.7,11.6,6.3,4.5,32.7,3455,82.4,7.4,9.4,0.9,10.7
36047055200,Kings,Brooklyn,41850.0,26749.0,15.8,2.0,73.2,7.0,0.6,1.3,45.8,1427,88.0,9.6,2.4,0.0,10.3
36047055300,Kings,Brooklyn,80909.0,51020.0,6.0,0.0,73.5,3.9,4.3,12.2,33.6,2078,81.3,7.8,10.2,0.7,4.8
36047055400,Kings,Brooklyn,51830.0,23143.0,19.5,2.0,59.1,10.6,2.5,6.2,37.2,1986,82.7,9.1,8.3,0.0,9.1
36047055500,Kings,Brooklyn,108190.0,72316.0,8.0,0.9,75.2,3.9,4.0,8.1,36.7,3583,86.3,6.8,6.9,0.0,4.2
36047055600,Kings,Brooklyn,50066.0,23751.0,31.7,4.8,44.6,8.8,5.9,4.2,37.4,1661,85.3,11.3,3.4,0.0,9.3
36047055700,Kings,Brooklyn,92222.0,82252.0,10.6,0.5,71.0,8.1,2.0,7.8,35.3,1658,78.8,5.1,16.1,0.0,6.6
36047055800,Kings,Brooklyn,53233.0,25177.0,32.7,4.1,46.8,14.2,0.0,2.1,37.6,998,93.6,5.8,0.6,0.0,10.8
36047056000,Kings,Brooklyn,45788.0,24443.0,23.2,6.5,58.0,3.8,1.4,7.1,52.3,1483,79.9,13.4,6.7,0.0,8.4
36047056100,Kings,Brooklyn,80000.0,46508.0,9.2,0.8,71.2,5.0,10.2,3.5,37.6,2021,83.2,7.5,9.3,0.0,5.6
36047056200,Kings,Brooklyn,66250.0,32257.0,50.5,9.7,36.0,1.1,0.0,2.7,34.1,582,84.5,11.3,4.1,0.0,4.6
36047056300,Kings,Brooklyn,66591.0,44787.0,9.3,0.0,74.8,10.6,2.5,2.8,38.9,2881,85.4,7.5,7.2,0.0,6.9
36047056400,Kings,Brooklyn,71707.0,34317.0,36.0,9.3,46.9,4.0,0.3,3.5,41.3,1052,82.5,15.7,1.8,0.0,5.2
36047056500,Kings,Brooklyn,78445.0,48718.0,12.4,0.9,69.2,7.8,6.0,3.7,35.3,1935,85.2,7.5,7.2,0.0,7.7
36047056600,Kings,Brooklyn,61779.0,30742.0,30.9,3.0,56.5,8.7,0.0,0.8,50.2,1233,74.9,21.5,2.9,0.6,5.9
36047056800,Kings,Brooklyn,79583.0,33929.0,36.0,5.2,49.7,3.0,1.1,5.0,50.0,746,71.6,20.0,8.4,0.0,1.3
36047056900,Kings,Brooklyn,71111.0,46312.0,9.1,1.7,63.7,9.4,5.6,10.5,32.5,952,84.8,4.0,10.1,1.2,3.4
36047057000,Kings,Brooklyn,57200.0,32732.0,27.8,11.6,52.4,5.0,1.6,1.6,47.2,1615,73.5,25.4,1.1,0.0,6.8
36047057100,Kings,Brooklyn,58553.0,42449.0,7.9,3.1,66.3,5.4,15.1,2.1,38.2,2502,84.8,10.3,4.9,0.0,4.2
36047057200,Kings,Brooklyn,18459.0,11509.0,20.8,1.1,64.6,10.5,3.0,0.0,55.6,1612,72.8,25.9,1.4,0.0,20.9
36047057300,Kings,Brooklyn,70878.0,39702.0,14.9,2.1,61.2,10.1,4.8,7.0,34.3,1502,84.4,7.6,8.0,0.0,8.0
36047057400,Kings,Brooklyn,83295.0,34023.0,33.7,7.7,50.4,6.0,2.2,0.0,41.6,1486,75.7,18.6,5.7,0.0,6.7
36047057500,Kings,Brooklyn,79476.0,43393.0,10.3,6.1,59.8,11.0,2.7,10.0,32.3,2580,91.0,4.0,5.0,0.0,5.3
36047057600,Kings,Brooklyn,68950.0,30279.0,24.8,4.2,57.3,8.6,2.5,2.6,46.9,1361,79.0,13.2,7.8,0.0,11.2
36047057800,Kings,Brooklyn,37953.0,20064.0,18.7,1.1,61.2,14.0,1.1,3.7,41.8,1331,88.9,6.8,4.4,0.0,3.1
36047057900,Kings,Brooklyn,56500.0,31502.0,15.2,1.9,65.3,7.8,5.2,4.6,32.8,699,90.1,4.7,5.2,0.0,3.3
36047058000,Kings,Brooklyn,40675.0,18312.0,17.7,11.4,63.5,2.9,0.6,3.9,46.9,1728,78.6,14.7,6.3,0.5,5.3
36047058200,Kings,Brooklyn,43750.0,17977.0,16.9,4.3,56.7,14.6,0.0,7.4,45.6,1123,81.1,9.4,9.4,0.0,12.5
36047058400,Kings,Brooklyn,58975.0,31715.0,25.4,5.2,55.5,8.8,0.9,4.3,48.9,1753,82.1,16.3,1.5,0.0,3.1
36047058600,Kings,Brooklyn,56797.0,20032.0,19.4,3.3,60.9,6.6,6.0,3.9,47.2,1117,82.7,11.3,6.0,0.0,6.3
36047058800,Kings,Brooklyn,61964.0,31422.0,29.2,6.0,48.1,10.8,2.7,3.1,42.5,1617,78.3,16.3,5.4,0.0,9.6
36047058900,Kings,Brooklyn,82311.0,40787.0,11.0,1.5,68.0,7.4,5.6,6.5,37.1,1159,81.6,9.6,8.8,0.0,5.8
36047059000,Kings,Brooklyn,49792.0,26138.0,26.4,6.9,54.2,10.1,1.0,1.3,39.3,785,80.3,16.9,2.8,0.0,8.1
36047059100,Kings,Brooklyn,76532.0,42207.0,14.8,2.1,64.5,6.3,6.3,6.0,38.1,2651,75.2,11.7,13.1,0.0,6.1
36047059200,Kings,Brooklyn,61164.0,29335.0,21.3,8.6,55.4,8.0,0.0,6.7,49.2,2110,80.0,15.4,4.6,0.0,7.7
36047059300,Kings,Brooklyn,73021.0,34282.0,14.8,6.1,56.5,12.8,2.4,7.4,41.3,1136,80.9,13.3,5.8,0.0,9.4
36047059401,Kings,Brooklyn,42067.0,25041.0,15.8,13.8,53.4,14.8,0.8,1.4,44.4,3374,73.7,17.9,8.4,0.0,10.6
36047059402,Kings,Brooklyn,68429.0,37570.0,28.0,9.9,46.4,10.7,2.0,3.1,44.7,2431,74.1,22.7,3.2,0.0,9.0
36047059600,Kings,Brooklyn,61422.0,31752.0,34.3,5.6,50.1,9.9,0.0,0.0,43.8,1111,79.5,18.4,2.2,0.0,7.8
36047059800,Kings,Brooklyn,63613.0,25728.0,30.2,11.8,45.0,10.9,0.5,1.7,39.3,1468,80.4,13.8,5.2,0.5,11.4
36047060000,Kings,Brooklyn,51845.0,32819.0,25.8,10.5,52.1,7.5,1.4,2.7,43.8,3088,79.4,15.3,4.7,0.6,6.9
36047060600,Kings,Brooklyn,29759.0,23730.0,21.7,1.5,61.0,7.5,0.0,8.3,44.4,1160,82.7,15.3,2.0,0.0,10.4
36047060800,Kings,Brooklyn,50213.0,33100.0,24.4,5.2,55.7,8.6,2.0,4.1,45.1,1577,82.6,14.3,3.2,0.0,6.9
36047061002,Kings,Brooklyn,68750.0,51514.0,42.2,3.0,44.2,8.2,1.4,1.1,44.5,2164,86.0,10.4,3.6,0.0,4.2
36047061003,Kings,Brooklyn,45202.0,17035.0,19.8,3.2,60.6,9.8,1.9,4.6,38.0,672,74.0,21.0,5.1,0.0,10.2
36047061004,Kings,Brooklyn,23583.0,21793.0,21.8,8.4,55.3,10.7,2.2,1.6,48.2,2310,79.7,14.2,6.2,0.0,7.7
36047061200,Kings,Brooklyn,63333.0,41708.0,35.1,19.1,41.0,4.8,0.0,0.0,30.5,376,77.4,14.6,8.0,0.0,7.8
36047061600,Kings,Brooklyn,103000.0,47489.0,34.9,16.4,27.9,3.0,1.3,16.5,43.1,622,84.4,5.1,8.4,2.1,3.9
36047062000,Kings,Brooklyn,103929.0,43691.0,41.3,9.9,25.4,0.9,0.8,21.6,39.4,795,81.5,14.8,3.6,0.0,6.3
36047062200,Kings,Brooklyn,52353.0,34111.0,39.5,10.7,37.0,4.0,1.6,7.2,48.5,1309,78.7,15.7,5.6,0.0,6.4
36047062600,Kings,Brooklyn,45547.0,24397.0,38.7,13.4,36.8,10.2,0.9,0.0,38.2,990,73.1,24.3,2.5,0.0,15.1
36047062800,Kings,Brooklyn,70260.0,33672.0,56.8,11.0,27.7,3.0,0.4,1.0,37.4,2296,72.6,25.9,1.6,0.0,12.5
36047063200,Kings,Brooklyn,60139.0,35419.0,38.1,5.6,47.0,6.7,2.6,0.0,41.4,609,70.6,26.8,2.6,0.0,7.0
36047063600,Kings,Brooklyn,93214.0,35013.0,46.7,11.3,32.6,4.6,4.2,0.7,39.8,595,72.9,23.0,4.0,0.0,9.6
36047063800,Kings,Brooklyn,69405.0,36741.0,37.4,7.4,40.9,8.6,3.2,2.5,44.6,761,77.4,18.8,3.0,0.8,3.9
36047064000,Kings,Brooklyn,97241.0,32301.0,40.3,11.1,43.4,2.4,0.5,2.3,41.2,789,77.3,20.9,1.8,0.0,16.0
36047064200,Kings,Brooklyn,59732.0,33709.0,39.5,4.9,35.1,8.6,4.0,7.8,37.8,1038,75.2,15.0,9.7,0.0,3.8
36047064400,Kings,Brooklyn,83125.0,29733.0,42.1,7.0,40.1,7.9,0.3,2.6,41.1,1196,71.5,24.2,4.3,0.0,4.1
36047064600,Kings,Brooklyn,89350.0,30603.0,47.0,9.0,31.0,8.7,2.0,2.3,38.6,1008,72.2,24.0,3.8,0.0,8.6
36047064800,Kings,Brooklyn,63393.0,26103.0,45.8,7.5,41.6,3.0,0.9,1.2,47.4,825,70.7,12.7,16.6,0.0,7.8
36047065000,Kings,Brooklyn,51339.0,27609.0,40.9,7.5,41.4,5.9,0.6,3.8,44.4,665,74.6,15.6,9.8,0.0,5.4
36047065200,Kings,Brooklyn,95368.0,39290.0,35.7,13.5,45.2,3.6,0.0,2.0,44.6,557,68.9,26.8,4.3,0.0,3.3
36047065400,Kings,Brooklyn,89750.0,37835.0,55.6,9.4,32.6,1.0,0.9,0.6,40.4,847,77.9,20.8,1.3,0.0,4.4
36047065600,Kings,Brooklyn,82250.0,32837.0,51.3,9.3,34.1,0.9,0.8,3.7,38.4,797,61.2,35.0,3.8,0.0,6.2
36047065800,Kings,Brooklyn,81932.0,36819.0,51.4,6.3,33.8,5.6,1.3,1.6,41.7,909,68.9,24.0,7.2,0.0,6.8
36047066000,Kings,Brooklyn,87708.0,44502.0,45.8,16.0,33.0,3.5,0.0,1.8,41.6,984,72.3,24.6,3.2,0.0,5.2
36047066200,Kings,Brooklyn,80893.0,32353.0,47.0,5.8,36.2,10.0,1.0,0.0,42.6,855,72.4,17.5,10.1,0.0,8.3
36047066600,Kings,Brooklyn,,,,,,,,,,0,,,,,
36047067000,Kings,Brooklyn,60857.0,29439.0,39.0,2.3,52.4,2.6,0.7,3.1,49.0,1296,76.4,21.0,2.6,0.0,13.2
36047067200,Kings,Brooklyn,63571.0,20828.0,33.4,10.3,53.7,1.9,0.0,0.7,47.6,747,74.4,20.7,4.8,0.0,12.3
36047067400,Kings,Brooklyn,81964.0,30682.0,38.2,3.7,50.5,4.5,0.5,2.6,46.6,1028,69.2,24.7,6.1,0.0,6.6
36047067600,Kings,Brooklyn,75972.0,28752.0,27.9,2.0,59.1,6.4,0.6,4.1,51.7,1040,61.1,31.9,7.0,0.0,8.4
36047067800,Kings,Brooklyn,81847.0,31650.0,41.0,4.5,51.8,1.5,1.2,0.0,48.4,1279,72.5,21.9,5.6,0.0,12.3
36047068000,Kings,Brooklyn,69375.0,22733.0,42.1,5.0,50.9,1.9,0.0,0.0,49.8,828,70.8,25.1,4.1,0.0,10.7
36047068200,Kings,Brooklyn,78875.0,30896.0,33.9,4.9,55.5,2.9,1.3,1.6,41.8,1732,72.2,23.8,3.5,0.6,8.3
36047068600,Kings,Brooklyn,51800.0,27454.0,40.6,9.4,42.3,4.6,0.7,2.5,46.2,759,61.3,35.0,3.7,0.0,12.5
36047068800,Kings,Brooklyn,81750.0,27882.0,42.2,16.4,38.1,2.0,1.3,0.0,50.2,848,73.2,26.8,0.0,0.0,10.7
36047069000,Kings,Brooklyn,78663.0,40692.0,35.4,12.8,38.3,7.3,1.6,4.7,43.2,955,64.8,31.5,3.7,0.0,9.2
36047069200,Kings,Brooklyn,84674.0,27275.0,47.4,4.3,44.5,3.0,0.5,0.4,44.3,1416,70.1,27.9,2.0,0.0,9.5
36047069601,Kings,Brooklyn,53047.0,25505.0,34.5,10.2,43.9,7.1,1.0,3.3,46.7,1725,67.1,27.5,4.8,0.6,16.0
36047069602,Kings,Brooklyn,89375.0,36838.0,58.1,14.7,23.3,1.6,0.9,1.4,37.8,3270,74.5,19.8,5.7,0.0,7.1
36047069800,Kings,Brooklyn,73681.0,32624.0,56.2,13.2,22.8,6.6,1.2,0.0,38.6,767,68.2,28.8,3.0,0.0,3.5
36047070000,Kings,Brooklyn,66250.0,38417.0,43.3,6.3,25.4,14.6,3.6,6.8,37.2,802,76.4,21.3,2.2,0.0,8.7
36047070201,Kings,Brooklyn,59655.0,40553.0,60.1,11.8,21.9,2.2,1.4,2.6,38.0,2634,79.5,12.2,7.7,0.6,10.1
36047070202,Kings,Brooklyn,,32369.0,0.0,25.0,75.0,0.0,0.0,0.0,,16,81.3,18.8,0.0,0.0,0.0
36047070203,Kings,Brooklyn,,,,,,,,,,0,,,,,
36047070600,Kings,Brooklyn,85515.0,38824.0,61.7,10.9,20.4,3.1,0.0,3.9,31.8,1141,74.8,16.0,9.2,0.0,8.1
36047072000,Kings,Brooklyn,63000.0,22199.0,27.1,8.4,54.1,4.6,0.9,5.0,53.4,919,66.6,20.1,13.3,0.0,10.6
36047072200,Kings,Brooklyn,61286.0,24921.0,27.5,1.1,69.2,2.2,0.0,0.0,50.1,1257,69.8,20.9,9.2,0.0,16.5
36047072400,Kings,Brooklyn,76071.0,28869.0,31.1,5.0,60.7,1.8,0.4,1.1,60.3,958,70.8,26.1,3.1,0.0,15.1
36047072600,Kings,Brooklyn,82961.0,30987.0,44.6,1.8,46.9,3.7,1.2,1.7,43.4,1021,69.6,22.8,7.5,0.0,14.1
