tz,total,male,age_under_29,age_30_54,age_55_over,white,black,asian,others,two_or_more,less_high_school,high_school,college,bachelor
224,10453,0.47192193628623363,0.31024586243183777,0.4791925762938869,0.21056156127427533,0.800057399789534,0.059600114799579065,0.11441691380464938,0.0037309863197168276,0.022194585286520616,0.05491246532096049,0.11116425906438343,0.17621735386970247,0.34746005931311585
225,26010,0.4585928489042676,0.27712418300653596,0.55840061514802,0.16447520184544406,0.3681276432141484,0.5573241061130334,0.046866589773164165,0.008073817762399077,0.0196078431372549,0.1206074586697424,0.1720876585928489,0.226720492118416,0.20346020761245676
226,26134,0.5172572128262034,0.21791535930205863,0.5813882298920946,0.2006964108058468,0.7207851840514272,0.083913675671539,0.16468967628376827,0.00994872579781128,0.020662738195454198,0.11513736894466978,0.15730466059539297,0.21535164919262265,0.294290961965256
227,24255,0.48719851576994433,0.2246134817563389,0.5810348381776953,0.1943516800659658,0.5407132549989693,0.08686868686868687,0.3435992578849722,0.012038754895897752,0.016780045351473923,0.14805194805194805,0.16767676767676767,0.20090702947845804,0.2587507730364873
228,20567,0.5006077697282054,0.24466378178635678,0.5738804881606457,0.18145573005299753,0.7097777993873681,0.11406622258958526,0.14275295376087907,0.012495745611902562,0.02090727865026499,0.13896047065687753,0.16302815189381048,0.2068848154811105,0.2464627801818447
229,13270,0.49562923888470234,0.23232856066314997,0.5218538055764883,0.24581763376036173,0.8269781461944236,0.03896006028636021,0.11672946495855313,0.0045968349660889226,0.012735493594574227,0.05832705350414469,0.11672946495855313,0.19397136397889977,0.39864355689525244
230,4275,0.5485380116959064,0.23812865497076025,0.5529824561403509,0.2088888888888889,0.6891228070175439,0.11181286549707602,0.1695906432748538,0.007017543859649123,0.02245614035087719,0.07485380116959064,0.14269005847953217,0.19461988304093567,0.3497076023391813
231,10429,0.5495253619714259,0.1991561990603126,0.618755393613961,0.18208840732572634,0.7877073544922811,0.06453159459200307,0.12628248154185445,0.0059449611659794805,0.015533608207881867,0.062230319301946495,0.13184389682615782,0.18764982261002972,0.41911976220155334
232,18223,0.48389398013499424,0.23256324425176975,0.5577566811172694,0.20968007463096086,0.5863469242166492,0.14525599517093782,0.23854469626296437,0.009932502880974593,0.019919881468473906,0.12912253745266972,0.15370685397574493,0.2064424079460023,0.27816495637381333
233,9600,0.4969791666666667,0.296875,0.5219791666666667,0.18114583333333334,0.7491666666666666,0.056354166666666664,0.171875,0.005729166666666666,0.016875,0.05583333333333333,0.11135416666666667,0.16989583333333333,0.36604166666666665
234,9158,0.5265341777680717,0.23640532867438305,0.6012229744485695,0.1623716968770474,0.7857610832059402,0.06879231273203756,0.1216422799737934,0.006442454684428915,0.017361869403799957,0.061039528281284124,0.12863070539419086,0.1886874863507316,0.3852369512994103
235,20873,0.4619364729554927,0.26642073492071094,0.5490825468308341,0.18449671824845496,0.5401236046567336,0.3802040914099554,0.04110573468116706,0.01580989795429502,0.022756671297848894,0.16221913476740288,0.1867005222057203,0.21731423369903705,0.16734537440712882
236,17059,0.5041327158684565,0.1889911483674307,0.5308048537428923,0.280203997889677,0.8585497391406296,0.04332024151474295,0.07943021279090216,0.0052171874084061196,0.013482619145319187,0.05973386482208805,0.12902280321238055,0.20575649217421887,0.4164956914238818
237,8327,0.5117088987630599,0.17497297946439294,0.5165125495376486,0.3085144709979584,0.8502461871021977,0.04947760297826348,0.07841959889516033,0.006124654737600576,0.01573195628677795,0.06845202353788879,0.13402185661102436,0.20571634442176054,0.41683679596493334
238,24692,0.49493763162157783,0.18070630163615747,0.5598169447594362,0.2594767536044063,0.7900129596630487,0.10732220962254982,0.0786489551271667,0.006236837842216103,0.01777903774501863,0.07901344565041309,0.14008585776769805,0.2123764782115665,0.38781791673416494
239,21317,0.5004456537036168,0.17699488671013744,0.5801473002767744,0.24285781301308815,0.8485246516864474,0.05451048458976404,0.07754374442932871,0.005629309940423137,0.013791809354036684,0.06398648965614298,0.1394661537739832,0.20711169489140122,0.41244077496833514
240,151,0.44370860927152317,0.271523178807947,0.4304635761589404,0.2980132450331126,0.5562913907284768,0.2980132450331126,0.09933774834437085,0.0,0.046357615894039736,0.1390728476821192,0.19205298013245034,0.19205298013245034,0.2052980132450331
241,19765,0.46562104730584364,0.21684796357197064,0.5674677460156843,0.21568429041234505,0.6167467746015685,0.2855552744750822,0.05884138628889451,0.014470022767518341,0.024386541866936503,0.15481912471540601,0.18360738679483937,0.23076144700227674,0.2139640779155072
242,11527,0.48477487637720135,0.227552702351002,0.5571267459009283,0.21532055174806974,0.6634857291576299,0.2017871085278043,0.0966426650472803,0.014140713108354299,0.023943784158931204,0.13455365663225471,0.17419970504034007,0.22252103756398023,0.241172898412423
243,31198,0.4951919994871466,0.2422911725110584,0.5517661388550548,0.2059426886338868,0.769183922046285,0.14472081543688697,0.050964805436245916,0.012532854670171165,0.022597602410410925,0.13516892108468492,0.16626065773447016,0.20645554202192448,0.24982370664786205
244,36215,0.494933038796079,0.27549358000828383,0.5370978876156289,0.18740853237608726,0.6875880160154632,0.2196603617285655,0.05494960651663675,0.014938561369598233,0.022863454369736295,0.14993787104790832,0.16744442910396246,0.203589672787519,0.20353444705232637
245,7635,0.48343156516044533,0.20157170923379175,0.5524557956777996,0.24597249508840865,0.77524557956778,0.13294040602488538,0.06954813359528488,0.007727570399476097,0.014538310412573674,0.08592010478061558,0.15913555992141454,0.22789783889980353,0.3254747871643746
246,5131,0.5351783278113428,0.25725979341259014,0.6170337166244397,0.12570648996297018,0.723055934515689,0.10290391736503605,0.14928863769245762,0.006041707269538101,0.018709803157279284,0.07522900019489379,0.12707074644318847,0.19313973884233093,0.34730072110699667
247,15207,0.4860919313474058,0.25757874662984154,0.5584927993687118,0.1839284540014467,0.5825606628526336,0.328927467613599,0.051094890510948905,0.01512461366475965,0.02229236535805879,0.1692641546656145,0.18872887486026171,0.2141119221411192,0.170316301703163
248,12299,0.49256037076185055,0.24400357752662818,0.5637043662086348,0.19229205626473697,0.5454915033742581,0.3608423449060899,0.055045125619969104,0.017481096024066996,0.021139930075615904,0.16212700219530043,0.18424262135132938,0.22701032604276772,0.1826164728839743
249,13260,0.5168929110105581,0.26953242835595775,0.5459276018099547,0.1845399698340875,0.8487179487179487,0.049396681749622924,0.07993966817496229,0.0058069381598793365,0.01613876319758673,0.06025641025641026,0.12254901960784313,0.18227752639517344,0.36538461538461536
250,10987,0.4902157094748339,0.22390097387821972,0.5679439337398744,0.20815509238190588,0.5931555474651862,0.26449440247565303,0.10130153818148721,0.01674706471284245,0.024301447164831163,0.15026849913534177,0.19177209429325567,0.227541640120142,0.20651679257304087
251,11547,0.496752403221616,0.20438209058629947,0.5592794665281026,0.236338442885598,0.8268814410669438,0.07153373170520481,0.08166623365376288,0.0059755780722265525,0.013943015501861956,0.0780289252619728,0.15112150342080194,0.2230016454490344,0.3434658352818914
252,14129,0.49522259183240147,0.18784061150824546,0.5542501238587303,0.25790926463302427,0.769905867364994,0.049118833604642934,0.15853917474697432,0.006228324722202562,0.016207799561186214,0.09434496425790927,0.15846839832967655,0.23172199023285442,0.3276240356713143
253,187,0.48128342245989303,0.2887700534759358,0.48128342245989303,0.22994652406417113,0.47593582887700536,0.22994652406417113,0.20320855614973263,0.0481283422459893,0.0427807486631016,0.13903743315508021,0.1443850267379679,0.1925133689839572,0.23529411764705882
254,24411,0.43529556347548237,0.22317807545778542,0.5533570931137602,0.22346483142845439,0.321371512842571,0.6082913440661997,0.0415796157469993,0.010323214944082585,0.018434312400147475,0.14116586784646265,0.19765679406824793,0.2474704026873131,0.1905288599401909
255,11668,0.5237401439835447,0.2667980802194035,0.6278711004456633,0.10533081933493316,0.8092218032224888,0.060421666095303396,0.10344532053479602,0.007884813164209805,0.01902639698320192,0.0779910867329448,0.1262427151182722,0.19163524168666438,0.33733287624271513
256,15990,0.5030018761726078,0.31106941838649155,0.558411507191995,0.13051907442151345,0.8141963727329581,0.09074421513445903,0.06372732958098812,0.009631019387116949,0.0217010631644778,0.10988117573483427,0.149906191369606,0.18880550343964977,0.2403377110694184
257,11433,0.48701128312778796,0.1800927140732966,0.6302807662030963,0.1896265197236071,0.7931426572203272,0.09420099711361847,0.08720370856293186,0.007522085191988105,0.017930551911134435,0.08825330184553486,0.15271582261873523,0.22811160675238346,0.35082655471004986
258,25376,0.5113493064312736,0.2228877679697352,0.563406368221942,0.21370586380832282,0.6579445145018915,0.14919609079445145,0.15372793190416142,0.015487074401008827,0.02364438839848676,0.14564943253467844,0.17855453972257251,0.2194593316519546,0.23344892812105927
259,18811,0.46026261230131305,0.22481526766253787,0.5478709265855085,0.22731380575195365,0.4210302482589974,0.4948168624740843,0.0564563287438201,0.00877146350539578,0.018925097017702407,0.12306629099994684,0.18547658285045984,0.24395300621976504,0.2226888522672904
260,20350,0.5176904176904177,0.21410319410319412,0.5687469287469288,0.21714987714987716,0.6215724815724816,0.0862899262899263,0.26063882063882066,0.010663390663390664,0.020835380835380835,0.12457002457002457,0.1507125307125307,0.21331695331695333,0.2972972972972973
261,3221,0.5020180068301769,0.33592052157714997,0.5442409189692642,0.11983855945358585,0.7451102142191866,0.06488668115492083,0.166097485253027,0.005588326606643899,0.018317292766221672,0.05619372865569699,0.10152126668736418,0.15833592052157716,0.34802856255821174
262,16665,0.45556555655565556,0.22496249624962497,0.5498349834983498,0.2252025202520252,0.8281428142814281,0.06762676267626763,0.08562856285628563,0.005820582058205821,0.012781278127812781,0.061506150615061504,0.12739273927392739,0.2012001200120012,0.38493849384938494
263,23119,0.4642501838314806,0.26294389895756737,0.5644275271421775,0.1726285739002552,0.8095505860980147,0.06349755612266966,0.10601669622388511,0.005450062718975734,0.015485098836454865,0.05835027466585925,0.1195120896232536,0.19386651671785113,0.36532722003546864
