capacity,lat,lon,name,short_name,station_id,empytCount_0,empytCount_1,empytCount_2,empytCount_3,empytCount_4,empytCount_5,empytCount_6,empytCount_7,empytCount_8,empytCount_9,empytCount_10,empytCount_11,empytCount_12,empytCount_13,empytCount_14,empytCount_15,empytCount_16,empytCount_17,empytCount_18,empytCount_19,empytCount_20,empytCount_21,empytCount_22,empytCount_23
41,40.8143256,-73.9590255,Broadway & Moylan Pl,7823.03,3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
25,40.678045,-73.962408,Grand Ave & Bergen St,4190.06,3549,2.0,4.0,0.0,0.0,2.0,2.0,17.0,0.0,0.0,27.0,0.0,5.0,32.0,79.0,90.0,33.0,27.0,59.0,16.0,41.0,13.0,30.0,29.0,3.0
23,40.795508,-73.94160600000002,3 Ave & E 112 St,7543.15,3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,33.0,11.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0
39,40.805973,-73.964928,W 113 St & Broadway,7713.01,3552,35.0,57.0,36.0,12.0,10.0,16.0,0.0,13.0,22.0,13.0,3.0,7.0,13.0,30.0,21.0,13.0,17.0,19.0,16.0,52.0,17.0,28.0,13.0,10.0
37,40.801694,-73.957145,Frederick Douglass Blvd & W 112 St,7631.23,3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,13.0,21.0,6.0,15.0,3.0,1.0,6.0,6.0,0.0
27,40.7552433,-73.94856779999998,Vernon Blvd & 41 Rd,6514.08,3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,46.0,0.0,0.0,0.0
27,40.751047,-73.93796999999998,28 St & 41 Ave,6462.19,3555,19.0,45.0,29.0,100.0,34.0,0.0,0.0,0.0,93.0,14.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,27.0
19,40.7527085,-73.9397405,24 St & 41 Ave,6505.01,3556,36.0,87.0,64.0,38.0,0.0,25.0,10.0,6.0,100.0,10.0,0.0,20.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,9.0,0.0,9.0,53.0
19,40.75742,-73.945133,40 Ave & 9 St,6664.05,3557,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,8.0,6.0,0.0,18.0,16.0,3.0,0.0,0.0,40.0,0.0
27,40.6794388,-73.96804379999998,Bergen St & Vanderbilt Ave,4157.10,3558,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,28.0,98.0,32.0,37.0,31.0,33.0,20.0,3.0,7.0,1.0,1.0
19,40.7576314,-73.9391224,21 St & 38 Ave,6656.05,3559,106.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,93.0,114.0,0.0,0.0,26.0,55.0,4.0,0.0,93.0,9.0,90.0,102.0,0.0,44.0,16.0,24.0
19,40.754876,-73.934326,28 St & 38 Ave,6538.03,3560,13.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,88.0,31.0,45.0,6.0,12.0,26.0,20.0,22.0,15.0,29.0,5.0,17.0
26,40.7531106,-73.9279917,37 Ave & 35 St,6529.02,3561,53.0,38.0,101.0,21.0,29.0,4.0,21.0,0.0,62.0,29.0,12.0,18.0,2.0,18.0,25.0,23.0,7.0,26.0,18.0,14.0,5.0,9.0,6.0,0.0
27,40.6765198,-73.9596082,Classon Ave & St Marks Ave,4074.03,3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,63.0,66.0,20.0,30.0,10.0,29.0,20.0,9.0,6.0,11.0,8.0
21,40.757186,-73.93271899999998,28 St & 36 Ave,6614.01,3563,36.0,75.0,7.0,33.0,0.0,0.0,17.0,0.0,29.0,0.0,0.0,7.0,42.0,84.0,55.0,13.0,46.0,12.0,42.0,113.0,7.0,20.0,5.0,56.0
19,40.7601853,-73.9362726,21 St & 36 Ave,6729.02,3564,0.0,0.0,0.0,60.0,81.0,0.0,0.0,0.0,248.0,60.0,0.0,0.0,0.0,37.0,0.0,8.0,17.0,65.0,2.0,56.0,42.0,36.0,21.0,52.0
19,40.7614376,-73.9411265,36 Ave & 10 St,6737.03,3565,142.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,77.0,0.0,78.0,0.0,0.0,20.0,4.0,20.0,34.0,15.0,6.0,57.0
25,40.7596276,-73.93214549999998,Crescent St & 35 Ave,6688.01,3566,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,11.0,28.0,157.0,250.0,20.0,15.0,91.0,21.0,0.0,4.0,32.0,36.0,19.0,17.0
19,40.76274420000001,-73.9391141,11 St & 35 Ave,6768.04,3567,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,53.0,42.0,0.0,117.0,137.0,35.0,22.0,0.0,0.0,8.0,145.0,1.0,76.0,165.0,0.0,0.0
21,40.75693320000001,-73.92622309999999,34 St & 35 Ave,6605.08,3568,57.0,4.0,13.0,13.0,0.0,16.0,0.0,7.0,26.0,0.0,6.0,26.0,28.0,22.0,82.0,5.0,46.0,18.0,26.0,35.0,61.0,28.0,49.0,17.0
29,40.6758324,-73.95616770000002,Franklin Ave & St Marks Ave,4107.05,3569,4.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,79.0,67.0,55.0,42.0,71.0,3.0,43.0,29.0,33.0,11.0,22.0,12.0
31,40.7557327,-73.92366109999998,35 Ave & 37 St,6563.12,3570,8.0,48.0,99.0,22.0,37.0,12.0,49.0,12.0,36.0,67.0,10.0,53.0,30.0,3.0,9.0,13.0,18.0,70.0,43.0,38.0,11.0,19.0,7.0,13.0
24,40.676368,-73.95291800000003,Bedford Ave & Bergen St,4066.15,3571,21.0,8.0,44.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,44.0,75.0,26.0,36.0,57.0,43.0,59.0,19.0,13.0,21.0,3.0,5.0
33,40.756913,-73.921631,34 Ave & 38 St,6638.01,3572,20.0,72.0,45.0,61.0,58.0,0.0,26.0,6.0,44.0,5.0,0.0,15.0,5.0,2.0,9.0,12.0,23.0,1.0,22.0,13.0,6.0,42.0,21.0,34.0
25,40.7580583,-73.92427509999997,35 St & 34 Ave,6679.11,3573,29.0,19.0,68.0,89.0,0.0,0.0,0.0,0.0,87.0,19.0,0.0,3.0,92.0,0.0,37.0,28.0,12.0,23.0,43.0,5.0,74.0,13.0,8.0,31.0
23,40.6769694,-73.96579,Prospect Pl & Underhill Ave,4116.08,3574,3.0,3.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,41.0,90.0,60.0,110.0,10.0,17.0,39.0,38.0,19.0,26.0,5.0,14.0,25.0
19,40.76108,-73.930562,Crescent St & 34 Ave,6759.15,3575,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,60.0,66.0,49.0,116.0,39.0,44.0,39.0,36.0,11.0,5.0,0.0,23.0
27,40.6767,-73.969024,Park Pl & Vanderbilt Ave,4083.13,3576,16.0,67.0,22.0,53.0,37.0,33.0,14.0,0.0,27.0,34.0,0.0,18.0,28.0,47.0,24.0,43.0,52.0,13.0,23.0,33.0,32.0,5.0,13.0,38.0
23,40.7628138,-73.9342862,34 Ave & 21 St,6798.01,3577,0.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,0.0,0.0,60.0,44.0,53.0,28.0,50.0,14.0,58.0,7.0,7.0,14.0,50.0,13.0
21,40.67418060000001,-73.95649470000002,Park Pl & Franklin Ave,4033.06,3578,5.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,154.0,24.0,11.0,15.0,7.0,41.0,22.0,28.0,47.0,18.0,5.0
25,40.672695,-73.954131,Sterling Pl & Bedford Ave,3993.03,3579,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,76.0,98.0,31.0,20.0,17.0,25.0,29.0,12.0,14.0,12.0,3.0
30,40.6737236,-73.9631611,St Johns Pl & Washington Ave,4001.09,3580,0.0,36.0,0.0,0.0,0.0,1.0,33.0,0.0,33.0,0.0,0.0,20.0,27.0,59.0,15.0,30.0,41.0,19.0,49.0,35.0,9.0,13.0,16.0,29.0
27,40.6740123,-73.9671457,Underhill Ave & Lincoln Pl,4042.08,3581,8.0,18.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,7.0,55.0,29.0,53.0,31.0,39.0,32.0,44.0,18.0,33.0,15.0,9.0,26.0
28,40.6721683,-73.9609,Lincoln Pl & Classon Ave,3960.01,3582,21.0,6.0,22.0,0.0,0.0,94.0,0.0,0.0,0.0,36.0,0.0,104.0,2.0,86.0,57.0,49.0,93.0,17.0,50.0,6.0,41.0,8.0,30.0,91.0
31,40.6716493,-73.9631145,Eastern Pkwy & Washington Ave,3928.08,3583,17.0,282.0,89.0,22.0,0.0,0.0,22.0,0.0,95.0,184.0,11.0,11.0,7.0,19.0,12.0,43.0,5.0,51.0,29.0,38.0,53.0,61.0,22.0,80.0
42,40.67077670000001,-73.9576801,Eastern Pkwy & Franklin Ave,3919.07,3584,27.0,42.0,74.0,41.0,90.0,49.0,0.0,9.0,76.0,25.0,6.0,7.0,11.0,27.0,3.0,38.0,43.0,35.0,8.0,20.0,21.0,28.0,34.0,40.0
24,40.6691783,-73.9554162,Union St & Bedford Ave,3879.04,3585,8.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,47.0,16.0,38.0,56.0,75.0,12.0,5.0,17.0,42.0,31.0,33.0
19,40.7638753,-73.9364848,34 Ave & 13 St,6836.07,3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.0,0.0,5.0,9.0,36.0,0.0,0.0,0.0,92.0,0.0,0.0,11.0,71.0,4.0,0.0
27,40.6686744,-73.9618148,Carroll St & Washington Ave,3887.03,3587,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,40.0,3.0,49.0,25.0,53.0,46.0,0.0,0.0,7.0,10.0,0.0
21,40.7671863,-73.9373554,Vernon Blvd & 10 St,6937.07,3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,11.0,31.0,0.0,0.0,0.0
19,40.7668,-73.93477740000002,Broadway & 12 St,6901.01,3589,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,16.0,0.0,24.0,20.0,2.0,8.0,0.0,6.0
19,40.6679411,-73.9588,Carroll St & Franklin Ave,3847.04,3590,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,37.0,0.0,0.0,61.0,50.0,25.0,12.0,0.0,48.0,24.0,7.0,8.0,8.0,8.0,9.0,9.0
21,40.7659,-73.930819,21 St & 31 Dr,6865.03,3591,19.0,17.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,50.0,58.0,28.0,36.0,19.0,19.0,16.0,6.0,10.0
19,40.7633589,-73.92864709999998,Crescent St & Broadway,6827.11,3592,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,55.0,58.0,80.0,34.0,33.0,63.0,63.0,38.0,21.0,36.0,6.0,12.0
35,40.761584,-73.925921,31 St & Broadway,6789.04,3593,73.0,0.0,0.0,3.0,14.0,0.0,15.0,0.0,0.0,71.0,0.0,14.0,31.0,35.0,68.0,37.0,25.0,10.0,47.0,32.0,33.0,8.0,23.0,5.0
18,40.760339,-73.9222427,35 St & Broadway,6750.16,3595,4.0,32.0,1.0,31.0,0.0,0.0,95.0,76.0,51.0,28.0,0.0,0.0,15.0,52.0,47.0,14.0,28.0,40.0,44.0,32.0,11.0,24.0,12.0,17.0
19,40.6642406,-73.9574686,Sullivan Pl & Bedford Ave,3736.04,3596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,40.7577284,-73.9166368,43 St & Broadway,6670.03,3597,0.0,0.0,9.0,6.0,23.0,97.0,76.0,0.0,0.0,0.0,9.0,4.0,53.0,6.0,7.0,15.0,53.0,83.0,23.0,19.0,10.0,2.0,3.0,1.0
19,40.7595701,-73.91426779999998,Newton Rd & 44 St,6743.06,3598,0.0,2.0,0.0,0.0,3.0,7.0,11.0,0.0,45.0,72.0,48.0,36.0,107.0,92.0,49.0,4.0,28.0,82.0,30.0,103.0,4.0,4.0,2.0,26.0
27,40.66314000000001,-73.96056949999998,Franklin Ave & Empire Blvd,3704.01,3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19,40.6627059,-73.9569115,Sterling St & Bedford Ave,3665.06,3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,40.763154,-73.920827,31 Ave & 34 St,6819.15,3602,2.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,106.0,18.0,47.0,64.0,18.0,17.0,50.0,49.0,27.0,18.0,2.0,5.0
21,40.7647,-73.9240312,31 Ave & 30 St,6857.09,3603,15.0,50.0,21.0,46.0,29.0,0.0,0.0,6.0,15.0,54.0,5.0,37.0,66.0,79.0,56.0,104.0,39.0,47.0,70.0,33.0,27.0,27.0,33.0,33.0
17,40.6630619,-73.95387459999998,Rogers Ave & Sterling St,3696.05,3604,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
21,40.76583460000001,-73.9265474,31 Ave & Crescent St,6893.10,3605,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,200.0,94.0,8.0,42.0,46.0,25.0,30.0,44.0,18.0,25.0,6.0
21,40.74252,-73.948852,49 Ave & 21 St,6128.04,3606,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,72.0,0.0,11.0,27.0,14.0,16.0,0.0,0.0,0.0,18.0,0.0,5.0,74.0,13.0,55.0
19,40.7682,-73.9322662,31 Ave & 14 St,6966.04,3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,21.0,5.0,20.0,0.0,16.0,3.0,30.0,10.0,0.0,0.0
21,40.7423737,-73.9566,5 St & 51 Ave,6137.04,3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,40.7692475,-73.93545040000002,Vernon Blvd & 31 Ave,7003.06,3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,22.0,5.0,0.0,4.0,7.0,19.0,4.0,0.0
27,40.770845,-73.93417099999998,Vernon Blvd & 30 Rd,7003.03,3610,15.0,0.0,4.0,3.0,28.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,15.0
31,40.7449067,-73.9534573,Vernon Blvd & 47 Rd,6212.08,3611,0.0,6.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,40.77037429999999,-73.9286078,30 Ave & 21 St,6996.01,3612,19.0,0.0,0.0,21.0,0.0,63.0,70.0,0.0,0.0,0.0,28.0,11.0,7.0,29.0,57.0,18.0,14.0,21.0,130.0,45.0,0.0,54.0,1.0,0.0
27,40.745038,-73.957539,Center Blvd & 48 Ave,6254.06,3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,13.0,0.0,5.0,5.0,2.0,7.0,0.0,0.0,0.0
23,40.768692,-73.9249574,Crescent St & 30 Ave,6958.06,3614,3.0,43.0,35.0,30.0,0.0,30.0,0.0,4.0,16.0,46.0,6.0,25.0,4.0,21.0,53.0,35.0,76.0,12.0,15.0,39.0,13.0,35.0,16.0,20.0
21,40.74800000000001,-73.94609270000002,44 Dr & 21 St,6278.04,3615,10.0,45.0,54.0,42.0,356.0,0.0,0.0,0.0,23.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
25,40.7656251,-73.9136695,Steinway St & 28 Ave,6915.02,3616,0.0,1.0,12.0,12.0,35.0,18.0,0.0,0.0,31.0,49.0,2.0,29.0,25.0,54.0,82.0,60.0,20.0,22.0,17.0,13.0,53.0,28.0,16.0,5.0
27,40.7671,-73.9169858,28 Ave & 35 St,6951.03,3617,41.0,48.0,58.0,44.0,13.0,0.0,0.0,0.0,115.0,75.0,0.0,3.0,152.0,111.0,6.0,39.0,44.0,73.0,33.0,5.0,65.0,39.0,8.0,21.0
25,40.7485,-73.941275,27 St & Hunter St,6310.06,3618,0.0,20.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,11.0,10.0,5.0,16.0,0.0,0.0,0.0,23.0,0.0,3.0,9.0,8.0
19,40.7713615,-73.9246145,Newtown Ave & 23 St,7026.08,3619,1.0,2.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,78.0,20.0,63.0,3.0,29.0,55.0,3.0,31.0,12.0,9.0,13.0,0.0
23,40.7519071,-73.94791190000002,11 St & 43 Ave,6438.04,3620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,40.7739825,-73.93091340000002,27 Ave & 9 St,7098.05,3621,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,29.0,0.0,25.0,118.0,105.0,98.0,49.0,6.0,0.0,7.0,59.0,39.0,2.0,0.0
15,40.80756,-73.93918199999997,E 128 St & Madison Ave,7735.23,3622,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,27.0,29.0,11.0,31.0,20.0,13.0,50.0,0.0,7.0,12.0,25.0
39,40.8109494,-73.9634,W 120 St & Claremont Ave,7745.07,3623,156.0,93.0,25.0,72.0,0.0,0.0,14.0,0.0,62.0,48.0,0.0,8.0,11.0,0.0,0.0,0.0,3.0,9.0,48.0,13.0,31.0,41.0,26.0,58.0
2,40.7525758,-73.9364281,28 St & 40 Ave,6462.17,3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
31,40.8025566,-73.9490782,Lenox Ave & W 117 St,7655.22,3628,5.0,44.0,5.0,37.0,0.0,21.0,18.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,1.0,10.0,0.0,3.0,0.0
33,40.809495347779475,-73.94776493310928,Adam Clayton Powell Blvd & W 126 St,7738.04,3629,11.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,18.0,0.0,9.0,14.0,0.0
33,40.8038654,-73.95593079999998,Frederick Douglass Blvd & W 115 St,7658.13,3630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,5.0,9.0,3.0,7.0,0.0,0.0,0.0
27,40.666563,-73.95674100000002,Crown St & Bedford Ave,3808.06,3631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,19.0,0.0,0.0,0.0,37.0,3.0,8.0,0.0,46.0,6.0
31,40.728048571362606,-73.97881150245668,E 12 St & Avenue B,5659.10,3632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.754623240291046,-73.99516761302948,W 36 St & 9 Ave,6569.07,3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,40.68323865460341,-73.96599590778352,Fulton St & Waverly Ave,4345.11,3637,10.0,3.0,0.0,9.0,0.0,26.0,0.0,21.0,2.0,0.0,8.0,0.0,4.0,21.0,10.0,5.0,12.0,22.0,1.0,10.0,1.0,22.0,1.0,1.0
18,40.7242941,-74.0354826,Washington St,JC098,3638,8.0,41.0,113.0,65.0,0.0,0.0,0.0,0.0,102.0,19.0,0.0,4.0,7.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,52.0
30,40.71925170000001,-74.034234,Harborside,JC104,3639,29.0,12.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,16.0,12.0
18,40.73367,-74.0625,Journal Square,JC103,3640,25.0,33.0,173.0,124.0,0.0,0.0,100.0,90.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0
54,40.74286877312112,-73.98918628692627,Broadway & W 25 St,6173.08,3641,53.0,53.0,47.0,45.0,52.0,56.0,193.0,62.0,16.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,15.0,32.0
26,40.763154819103725,-73.93985509872438,35 Ave & 10 St,6806.06,3646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,26.0,16.0,27.0,100.0,3.0,71.0,31.0,7.0,35.0,0.0,15.0
23,40.74128309355993,-73.93725872039794,48 Ave & 30 Pl,6076.01,3647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,40.69795031569544,-73.97077560424805,Flushing Ave & Vanderbilt Ave,4762.05,3648,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,6.0
30,40.81439443791581,-73.95324736833571,W 129 St & Convent Ave,7818.17,3649,11.0,12.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,8.0,0.0,27.0,0.0,10.0,1.0,1.0,1.0,56.0,7.0
19,40.75820464696758,-73.92832159996033,31 St & 35 Ave,6647.10,3653,116.0,57.0,68.0,120.0,0.0,54.0,5.0,0.0,111.0,58.0,1.0,21.0,20.0,48.0,54.0,18.0,43.0,54.0,38.0,40.0,83.0,32.0,33.0,59.0
35,40.75186951421875,-73.93349289894103,31 St & Northern Blvd,6495.17,3654,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,40.72307749068673,-73.98583620786667,E 2 St & Avenue A,5553.10,3656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,30.0,55.0,25.0,30.0,26.0,13.0,10.0,3.0,0.0,0.0
23,40.7435337324616,-74.00367558002472,W 18 St & 9 Ave,6190.03,3658,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,4.0,12.0,6.0
25,40.7429489166009,-74.00413691997528,W 17 St & 9 Ave,6190.06,3659,17.0,11.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,7.0
39,40.74102150900266,-74.001384973526,W 16 St & 8 Ave,6148.01,3660,7.0,8.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,8.0,14.0
19,40.666439306870814,-73.96055638790129,Montgomery St & Franklin Ave,3776.05,3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
21,40.76129389728909,-73.916916847229,31 Ave & Steinway St,6782.07,3662,16.0,68.0,74.0,57.0,36.0,0.0,0.0,14.0,65.0,49.0,0.0,12.0,58.0,57.0,18.0,58.0,18.0,16.0,55.0,27.0,23.0,52.0,34.0,53.0
25,40.67716489469059,-73.97382795810701,Sterling Pl & 7 Ave,4125.12,3663,25.0,33.0,44.0,49.0,34.0,17.0,40.0,0.0,30.0,29.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.0,38.0,9.0,22.0,18.0,19.0,28.0
30,40.72019521437465,-74.0103006362915,North Moore St & Greenwich St,5470.12,3664,44.0,30.0,74.0,61.0,29.0,0.0,23.0,14.0,5.0,17.0,0.0,1.0,0.0,3.0,1.0,5.0,16.0,15.0,8.0,11.0,7.0,12.0,32.0,38.0
35,40.7664255270288,-73.92062902450563,32 St & 30 Ave,6923.18,3666,59.0,68.0,94.0,91.0,39.0,22.0,139.0,101.0,37.0,0.0,1.0,6.0,5.0,18.0,24.0,28.0,26.0,16.0,51.0,19.0,17.0,50.0,25.0,63.0
26,40.7239567849954,-73.94984364509583,Leonard St & Nassau Ave,5550.09,3668,5.0,0.0,2.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,49.0,34.0,28.0,9.0,39.0,6.0,28.0,12.0,1.0
19,40.67630357634183,-74.00314047932625,Henry St & W 9 St,4119.05,3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,40.77477944895728,-73.95427465438844,E 81 St & 2 Ave,7121.05,3671,4.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,0.0,0.0,6.0,47.0,18.0,38.0,36.0,17.0,15.0,20.0,20.0,10.0,5.0,13.0,0.0
